Order ID,Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order month,Order num,Order year
CA-2016-113845,2016-11-20,2016-11-25,Standard Class,Corporate,United States,Orlando,Florida,South,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 ...,244.768,4,0.2,24.4768,November,11,2016
CA-2017-111262,2017-10-28,2017-11-01,Second Class,Consumer,United States,Houston,Texas,Central,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Tr...,24.0,2,0.2,-2.7,October,10,2017
CA-2017-111262,2017-10-28,2017-11-01,Second Class,Consumer,United States,Houston,Texas,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21...,15.552,3,0.2,5.4432,October,10,2017
CA-2017-111262,2017-10-28,2017-11-01,Second Class,Consumer,United States,Houston,Texas,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK1...,26.176,2,0.2,-3.272,October,10,2017
CA-2015-103135,2015-07-24,2015-07-28,Standard Class,Home Office,United States,Louisville,Kentucky,South,FUR-FU-10001487,Furniture,Furnishings,Eldon Expressions Wo...,20.94,3,0.0,6.0726,July,7,2015
CA-2015-103135,2015-07-24,2015-07-28,Standard Class,Home Office,United States,Louisville,Kentucky,South,OFF-BI-10000069,Office Supplies,Binders,GBC Prepunched Paper...,135.09,9,0.0,62.1414,July,7,2015
CA-2015-103135,2015-07-24,2015-07-28,Standard Class,Home Office,United States,Louisville,Kentucky,South,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Min...,279.86,14,0.0,64.3678,July,7,2015
CA-2015-103135,2015-07-24,2015-07-28,Standard Class,Home Office,United States,Louisville,Kentucky,South,OFF-BI-10000069,Office Supplies,Binders,GBC Prepunched Paper...,90.06,6,0.0,41.4276,July,7,2015
CA-2014-129147,2014-11-02,2014-11-06,Standard Class,Consumer,United States,Medina,Ohio,East,TEC-PH-10001299,Technology,Phones,Polycom CX300 Deskto...,539.964,6,0.4,-107.9928,November,11,2014
CA-2014-129147,2014-11-02,2014-11-06,Standard Class,Consumer,United States,Medina,Ohio,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Ki...,50.232,7,0.4,-10.0464,November,11,2014
CA-2014-129147,2014-11-02,2014-11-06,Standard Class,Consumer,United States,Medina,Ohio,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w...,19.242,3,0.7,-13.4694,November,11,2014
CA-2017-128265,2017-11-17,2017-11-22,Second Class,Corporate,United States,New York City,New York,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Lock...,1247.64,3,0.0,349.3392,November,11,2017
CA-2016-152331,2016-06-26,2016-06-30,Standard Class,Corporate,United States,Chicago,Illinois,Central,OFF-AR-10001547,Office Supplies,Art,Newell 311...,5.304,3,0.2,0.4641,June,6,2016
US-2016-128909,2016-10-09,2016-10-11,Second Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947...,19.136,4,0.2,5.98,October,10,2016
US-2016-128909,2016-10-09,2016-10-11,Second Class,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Ma...,332.832,4,0.2,-24.9624,October,10,2016
CA-2017-102197,2017-12-20,2017-12-26,Standard Class,Corporate,United States,New York City,New York,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908...,279.9,5,0.0,137.151,December,12,2017
CA-2017-102197,2017-12-20,2017-12-26,Standard Class,Corporate,United States,New York City,New York,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transpar...,50.352,3,0.2,17.6232,December,12,2017
CA-2017-102197,2017-12-20,2017-12-26,Standard Class,Corporate,United States,New York City,New York,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188...,34.02,3,0.0,16.6698,December,12,2017
CA-2017-167640,2017-03-06,2017-03-10,Standard Class,Home Office,United States,San Francisco,California,West,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highligh...,23.88,6,0.0,8.1192,March,3,2017
CA-2017-167640,2017-03-06,2017-03-10,Standard Class,Home Office,United States,San Francisco,California,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49...,11.52,4,0.0,5.6448,March,3,2017
CA-2017-167640,2017-03-06,2017-03-10,Standard Class,Home Office,United States,San Francisco,California,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893...,286.93,7,0.0,140.5957,March,3,2017
CA-2017-167640,2017-03-06,2017-03-10,Standard Class,Home Office,United States,San Francisco,California,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phon...,206.384,2,0.2,23.2182,March,3,2017
US-2017-116652,2017-09-15,2017-09-19,Standard Class,Consumer,United States,San Francisco,California,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, ...",218.352,3,0.2,0.0,September,9,2017
US-2017-116652,2017-09-15,2017-09-19,Standard Class,Consumer,United States,San Francisco,California,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Comp...",529.9,5,0.0,105.98,September,9,2017
US-2017-116652,2017-09-15,2017-09-19,Standard Class,Consumer,United States,San Francisco,California,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Marke...,99.3,10,0.0,41.706,September,9,2017
US-2017-116652,2017-09-15,2017-09-19,Standard Class,Consumer,United States,San Francisco,California,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet Surg...,108.96,2,0.0,30.5088,September,9,2017
US-2017-116652,2017-09-15,2017-09-19,Standard Class,Consumer,United States,San Francisco,California,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket...,2.688,1,0.2,0.84,September,9,2017
CA-2017-138289,2017-01-16,2017-01-18,Second Class,Consumer,United States,Jackson,Michigan,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 El...,5443.96,4,0.0,2504.2216,January,1,2017
CA-2017-138289,2017-01-16,2017-01-18,Second Class,Consumer,United States,Jackson,Michigan,Central,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Bac...,302.67,3,0.0,72.6408,January,1,2017
CA-2017-138289,2017-01-16,2017-01-18,Second Class,Consumer,United States,Jackson,Michigan,Central,OFF-PA-10001260,Office Supplies,Paper,TOPS Money Receipt B...,56.07,7,0.0,25.2315,January,1,2017
CA-2016-129308,2016-07-07,2016-07-13,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-LA-10002945,Office Supplies,Labels,Permanent Self-Adhes...,10.08,2,0.2,3.276,July,7,2016
CA-2016-129308,2016-07-07,2016-07-13,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B...,59.994,1,0.4,-12.9987,July,7,2016
CA-2016-129308,2016-07-07,2016-07-13,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001525,Office Supplies,Binders,Acco Pressboard Cove...,5.715,5,0.7,-4.7625,July,7,2016
CA-2016-129308,2016-07-07,2016-07-13,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic...,9.42,5,0.7,-7.85,July,7,2016
CA-2016-157791,2016-12-23,2016-12-28,Second Class,Corporate,United States,Warwick,Rhode Island,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 ...,1999.96,4,0.0,899.982,December,12,2016
CA-2014-146864,2014-12-22,2014-12-26,Standard Class,Home Office,United States,New York City,New York,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot...,216.4,4,0.0,56.264,December,12,2014
CA-2014-103744,2014-02-23,2014-02-27,Standard Class,Home Office,United States,El Paso,Texas,Central,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels...,6.936,3,0.2,2.3409,February,2,2014
CA-2014-103744,2014-02-23,2014-02-27,Standard Class,Home Office,United States,El Paso,Texas,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding ...,4.428,3,0.8,-6.8634,February,2,2014
US-2017-107384,2017-12-04,2017-12-08,Standard Class,Consumer,United States,Rochester,Minnesota,Central,OFF-AR-10001315,Office Supplies,Art,Newell 310...,8.8,5,0.0,2.552,December,12,2017
US-2017-107384,2017-12-04,2017-12-08,Standard Class,Consumer,United States,Rochester,Minnesota,Central,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PI...,142.8,1,0.0,29.988,December,12,2017
US-2017-107384,2017-12-04,2017-12-08,Standard Class,Consumer,United States,Rochester,Minnesota,Central,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surrou...,399.95,5,0.0,143.982,December,12,2017
CA-2014-128209,2014-11-17,2014-11-22,Standard Class,Consumer,United States,Buffalo,New York,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 E...,2152.776,3,0.2,726.5619,November,11,2014
CA-2014-128209,2014-11-17,2014-11-22,Standard Class,Consumer,United States,Buffalo,New York,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executiv...,4007.84,10,0.2,-50.098,November,11,2014
CA-2014-169684,2014-10-20,2014-10-23,First Class,Corporate,United States,Knoxville,Tennessee,South,FUR-TA-10003008,Furniture,Tables,Lesro Round Back Col...,328.59,3,0.4,-147.8655,October,10,2014
CA-2014-169684,2014-10-20,2014-10-23,First Class,Corporate,United States,Knoxville,Tennessee,South,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-D...",98.352,3,0.2,-24.588,October,10,2014
CA-2015-109862,2015-10-25,2015-10-30,Standard Class,Corporate,United States,Newark,Delaware,East,TEC-PH-10004042,Technology,Phones,ClearOne Communicati...,158.99,1,0.0,41.3374,October,10,2015
CA-2015-109862,2015-10-25,2015-10-30,Standard Class,Corporate,United States,Newark,Delaware,East,FUR-CH-10002439,Furniture,Chairs,Iceberg Nesting Fold...,291.1,5,0.0,75.686,October,10,2015
US-2017-107888,2017-11-16,2017-11-19,First Class,Consumer,United States,Seattle,Washington,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933...,73.68,6,0.0,34.6296,November,11,2017
US-2017-107888,2017-11-16,2017-11-19,First Class,Consumer,United States,Seattle,Washington,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" T...",139.92,2,0.0,23.7864,November,11,2017
US-2017-107888,2017-11-16,2017-11-19,First Class,Consumer,United States,Seattle,Washington,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H...,107.88,3,0.2,10.788,November,11,2017
US-2017-107888,2017-11-16,2017-11-19,First Class,Consumer,United States,Seattle,Washington,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and T...,33.29,1,0.0,7.9896,November,11,2017
US-2017-154872,2017-05-14,2017-05-18,Standard Class,Consumer,United States,Cleveland,Ohio,East,OFF-BI-10003007,Office Supplies,Binders,Premium Transparent ...,58.17,5,0.7,-46.536,May,5,2017
US-2017-154872,2017-05-14,2017-05-18,Standard Class,Consumer,United States,Cleveland,Ohio,East,OFF-LA-10000973,Office Supplies,Labels,Avery 502...,5.04,2,0.2,1.764,May,5,2017
US-2017-154872,2017-05-14,2017-05-18,Standard Class,Consumer,United States,Cleveland,Ohio,East,OFF-PA-10000483,Office Supplies,Paper,Xerox 19...,24.784,1,0.2,7.745,May,5,2017
CA-2014-113880,2014-03-01,2014-03-05,Standard Class,Home Office,United States,Elmhurst,Illinois,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabri...,634.116,6,0.3,-172.1172,March,3,2014
CA-2014-113880,2014-03-01,2014-03-05,Standard Class,Home Office,United States,Elmhurst,Illinois,Central,OFF-PA-10003036,Office Supplies,Paper,Black Print Carbonle...,17.472,3,0.2,5.6784,March,3,2014
US-2015-164966,2015-07-30,2015-08-01,First Class,Home Office,United States,Lakeville,Minnesota,Central,FUR-CH-10002304,Furniture,Chairs,Global Stack Chair w...,155.88,6,0.0,38.97,July,7,2015
CA-2015-126739,2015-11-01,2015-11-03,Second Class,Consumer,United States,New York City,New York,East,FUR-CH-10000422,Furniture,Chairs,Global Highback Leat...,327.564,4,0.1,21.8376,November,11,2015
CA-2017-161578,2017-12-16,2017-12-21,Second Class,Home Office,United States,Los Angeles,California,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898...,13.36,2,0.0,6.4128,December,12,2017
CA-2017-161578,2017-12-16,2017-12-21,Second Class,Home Office,United States,Los Angeles,California,West,OFF-ST-10002289,Office Supplies,Storage,Safco Wire Cube Shel...,158.9,5,0.0,7.945,December,12,2017
CA-2014-137092,2014-10-20,2014-10-22,Second Class,Home Office,United States,Chicago,Illinois,Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Pe...,319.968,4,0.2,71.9928,October,10,2014
CA-2014-137092,2014-10-20,2014-10-22,Second Class,Home Office,United States,Chicago,Illinois,Central,OFF-ST-10003805,Office Supplies,Storage,24 Capacity Maxi Dat...,505.32,3,0.2,31.5825,October,10,2014
CA-2014-137092,2014-10-20,2014-10-22,Second Class,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Mess...,3.808,1,0.2,1.2376,October,10,2014
CA-2014-137092,2014-10-20,2014-10-22,Second Class,Home Office,United States,Chicago,Illinois,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional ...,8.682,1,0.8,-14.7594,October,10,2014
CA-2014-137092,2014-10-20,2014-10-22,Second Class,Home Office,United States,Chicago,Illinois,Central,OFF-LA-10003510,Office Supplies,Labels,Avery 4027 File Fold...,24.424,1,0.2,7.9378,October,10,2014
CA-2015-166947,2015-06-05,2015-06-10,Standard Class,Corporate,United States,Buffalo,New York,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series...,1522.638,9,0.1,169.182,June,6,2015
CA-2016-160941,2016-07-21,2016-07-26,Standard Class,Corporate,United States,Roseville,California,West,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Gree...,419.9,5,0.0,197.353,July,7,2016
CA-2016-160941,2016-07-21,2016-07-26,Standard Class,Corporate,United States,Roseville,California,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Remova...,3.15,1,0.0,1.512,July,7,2016
CA-2017-144680,2017-03-31,2017-04-02,First Class,Corporate,United States,Arlington,Texas,Central,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Su...,33.62,5,0.8,-90.774,March,3,2017
CA-2014-166086,2014-05-07,2014-05-12,Standard Class,Consumer,United States,Lawrence,Massachusetts,East,OFF-BI-10001078,Office Supplies,Binders,Acco PRESSTEX Data B...,16.14,3,0.0,7.9086,May,5,2014
CA-2014-166086,2014-05-07,2014-05-12,Standard Class,Consumer,United States,Lawrence,Massachusetts,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Com...,194.25,2,0.3,-38.85,May,5,2014
CA-2014-166086,2014-05-07,2014-05-12,Standard Class,Consumer,United States,Lawrence,Massachusetts,East,OFF-AR-10002578,Office Supplies,Art,Newell 335...,8.64,3,0.0,2.5056,May,5,2014
CA-2014-166086,2014-05-07,2014-05-12,Standard Class,Consumer,United States,Lawrence,Massachusetts,East,FUR-CH-10004675,Furniture,Chairs,Lifetime Advantage F...,872.32,4,0.0,244.2496,May,5,2014
CA-2017-131282,2017-02-05,2017-02-08,Second Class,Consumer,United States,Waco,Texas,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual...,243.992,4,0.8,-426.986,February,2,2017
CA-2017-131282,2017-02-05,2017-02-08,Second Class,Consumer,United States,Waco,Texas,Central,OFF-AR-10003087,Office Supplies,Art,Staples in misc. col...,7.12,5,0.2,0.712,February,2,2017
CA-2014-100678,2014-04-18,2014-04-22,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk...,2.688,2,0.2,1.008,April,4,2014
CA-2014-100678,2014-04-18,2014-04-22,Standard Class,Consumer,United States,Houston,Texas,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collectio...,317.058,3,0.3,-18.1176,April,4,2014
CA-2014-100678,2014-04-18,2014-04-22,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy En...,149.352,3,0.2,50.4063,April,4,2014
CA-2014-100678,2014-04-18,2014-04-22,Standard Class,Consumer,United States,Houston,Texas,Central,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mo...,227.976,3,0.2,28.497,April,4,2014
CA-2016-161543,2016-05-10,2016-05-16,Standard Class,Consumer,United States,Seattle,Washington,West,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965...,11.96,2,0.0,5.8604,May,5,2016
CA-2016-160535,2016-11-25,2016-11-30,Standard Class,Corporate,United States,Plainfield,New Jersey,East,OFF-ST-10000689,Office Supplies,Storage,Fellowes Strictly Bu...,563.4,4,0.0,67.608,November,11,2016
CA-2016-160535,2016-11-25,2016-11-30,Standard Class,Corporate,United States,Plainfield,New Jersey,East,TEC-MA-10004255,Technology,Machines,Konica Minolta magic...,319.92,8,0.0,118.3704,November,11,2016
CA-2017-123085,2017-03-03,2017-03-08,Standard Class,Consumer,United States,Los Angeles,California,West,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB ...,1049.44,8,0.0,440.7648,March,3,2017
CA-2017-123085,2017-03-03,2017-03-08,Standard Class,Consumer,United States,Los Angeles,California,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task C...,170.352,3,0.2,-17.0352,March,3,2017
CA-2015-153752,2015-12-06,2015-12-11,Second Class,Consumer,United States,Arlington,Virginia,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213...,173.94,6,0.0,50.4426,December,12,2015
CA-2014-103660,2014-08-25,2014-08-30,Standard Class,Consumer,United States,Seattle,Washington,West,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP...,1007.944,7,0.2,75.5958,August,8,2014
CA-2016-169887,2016-10-22,2016-10-22,Same Day,Consumer,United States,Seattle,Washington,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986...,6.68,1,0.0,3.2064,October,10,2016
CA-2016-169887,2016-10-22,2016-10-22,Same Day,Consumer,United States,Seattle,Washington,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil...,8.34,3,0.0,2.2518,October,10,2016
CA-2016-169887,2016-10-22,2016-10-22,Same Day,Consumer,United States,Seattle,Washington,West,FUR-FU-10003095,Furniture,Furnishings,"Linden 12"" Wall Cloc...",101.94,3,0.0,30.582,October,10,2016
CA-2016-148516,2016-08-07,2016-08-11,Standard Class,Corporate,United States,Edmonds,Washington,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated...,179.97,3,0.0,86.3856,August,8,2016
CA-2017-104731,2017-07-21,2017-07-27,Standard Class,Consumer,United States,Salem,Virginia,South,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil S...,101.94,6,0.0,29.5626,July,7,2017
CA-2017-104731,2017-07-21,2017-07-27,Standard Class,Consumer,United States,Salem,Virginia,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T731...,271.96,4,0.0,67.99,July,7,2017
CA-2017-104731,2017-07-21,2017-07-27,Standard Class,Consumer,United States,Salem,Virginia,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Co...,8.8,5,0.0,3.872,July,7,2017
CA-2017-104731,2017-07-21,2017-07-27,Standard Class,Consumer,United States,Salem,Virginia,South,OFF-AR-10003829,Office Supplies,Art,Newell 35...,19.68,6,0.0,5.7072,July,7,2017
CA-2017-104731,2017-07-21,2017-07-27,Standard Class,Consumer,United States,Salem,Virginia,South,FUR-BO-10003441,Furniture,Bookcases,Bush Westfield Colle...,302.94,3,0.0,69.6762,July,7,2017
CA-2017-104731,2017-07-21,2017-07-27,Standard Class,Consumer,United States,Salem,Virginia,South,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Busi...,14.94,3,0.0,7.1712,July,7,2017
CA-2017-104731,2017-07-21,2017-07-27,Standard Class,Consumer,United States,Salem,Virginia,South,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Let...,231.72,2,0.0,11.586,July,7,2017
CA-2014-164749,2014-03-23,2014-03-26,First Class,Consumer,United States,Delray Beach,Florida,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476...,9.912,3,0.2,3.2214,March,3,2014
CA-2015-103716,2015-04-30,2015-05-06,Standard Class,Corporate,United States,San Francisco,California,West,OFF-AR-10000658,Office Supplies,Art,Newell 324...,34.65,3,0.0,9.702,April,4,2015
CA-2015-103716,2015-04-30,2015-05-06,Standard Class,Corporate,United States,San Francisco,California,West,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Dut...,19.8,5,0.2,1.7325,April,4,2015
CA-2016-126795,2016-06-13,2016-06-16,Second Class,Consumer,United States,New York City,New York,East,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent ...,33.568,2,0.2,11.7488,June,6,2016
CA-2015-146290,2015-05-04,2015-05-11,Standard Class,Corporate,United States,Indianapolis,Indiana,Central,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wal...,125.93,7,0.0,35.2604,May,5,2015
CA-2017-157112,2017-04-23,2017-04-26,First Class,Corporate,United States,Columbus,Ohio,East,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Sl...,11.76,5,0.7,-7.84,April,4,2017
CA-2017-157112,2017-04-23,2017-04-26,First Class,Corporate,United States,Columbus,Ohio,East,OFF-PA-10001804,Office Supplies,Paper,Xerox 195...,5.344,1,0.2,1.8704,April,4,2017
CA-2014-169257,2014-06-06,2014-06-12,Standard Class,Consumer,United States,Jacksonville,Florida,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ri...,1.365,1,0.7,-0.91,June,6,2014
CA-2014-169257,2014-06-06,2014-06-12,Standard Class,Consumer,United States,Jacksonville,Florida,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944...,62.016,2,0.2,22.4808,June,6,2014
CA-2014-154095,2014-12-02,2014-12-07,Standard Class,Corporate,United States,Clinton,Maryland,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Des...",60.72,3,0.0,23.6808,December,12,2014
CA-2014-154095,2014-12-02,2014-12-07,Standard Class,Corporate,United States,Clinton,Maryland,East,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942...,146.82,3,0.0,73.41,December,12,2014
CA-2014-154095,2014-12-02,2014-12-07,Standard Class,Corporate,United States,Clinton,Maryland,East,FUR-CH-10004754,Furniture,Chairs,Global Stack Chair w...,239.84,8,0.0,64.7568,December,12,2014
CA-2014-154095,2014-12-02,2014-12-07,Standard Class,Corporate,United States,Clinton,Maryland,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509...,15.66,6,0.0,7.2036,December,12,2014
CA-2017-146346,2017-06-17,2017-06-20,First Class,Consumer,United States,Commerce City,Colorado,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage...,146.352,3,0.2,-32.9292,June,6,2017
CA-2016-148852,2016-05-26,2016-05-31,Standard Class,Consumer,United States,Santa Ana,California,West,OFF-FA-10003467,Office Supplies,Fasteners,Alliance Big Bands R...,5.94,3,0.0,0.0,May,5,2016
CA-2016-148852,2016-05-26,2016-05-31,Standard Class,Consumer,United States,Santa Ana,California,West,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946...,45.36,7,0.0,21.7728,May,5,2016
CA-2016-148852,2016-05-26,2016-05-31,Standard Class,Consumer,United States,Santa Ana,California,West,TEC-PH-10003885,Technology,Phones,Cisco SPA508G...,211.168,4,0.2,23.7564,May,5,2016
CA-2016-148852,2016-05-26,2016-05-31,Standard Class,Consumer,United States,Santa Ana,California,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilt...,484.704,6,0.2,-84.8232,May,5,2016
CA-2016-148852,2016-05-26,2016-05-31,Standard Class,Consumer,United States,Santa Ana,California,West,TEC-MA-10002428,Technology,Machines,Fellowes Powershred ...,371.976,3,0.2,116.2425,May,5,2016
US-2015-118906,2015-03-10,2015-03-10,Same Day,Corporate,United States,Clinton,Maryland,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick ...,89.82,6,0.0,25.1496,March,3,2015
CA-2016-168921,2016-10-20,2016-10-22,First Class,Corporate,United States,Los Angeles,California,West,OFF-BI-10004209,Office Supplies,Binders,Fellowes Twister Kit...,19.296,3,0.2,6.03,October,10,2016
CA-2015-107678,2015-04-21,2015-04-28,Standard Class,Consumer,United States,Louisville,Kentucky,South,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office...,191.96,2,0.0,51.8292,April,4,2015
CA-2015-107678,2015-04-21,2015-04-28,Standard Class,Consumer,United States,Louisville,Kentucky,South,OFF-BI-10002215,Office Supplies,Binders,Wilson Jones Hanging...,21.3,3,0.0,9.798,April,4,2015
CA-2015-107678,2015-04-21,2015-04-28,Standard Class,Consumer,United States,Louisville,Kentucky,South,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410...,469.95,5,0.0,131.586,April,4,2015
CA-2015-107678,2015-04-21,2015-04-28,Standard Class,Consumer,United States,Louisville,Kentucky,South,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" T...",209.88,3,0.0,35.6796,April,4,2015
CA-2016-123512,2016-06-17,2016-06-19,First Class,Consumer,United States,Los Angeles,California,West,FUR-BO-10004218,Furniture,Bookcases,Bush Heritage Pine C...,239.666,2,0.15,14.098,June,6,2016
CA-2016-123512,2016-06-17,2016-06-19,First Class,Consumer,United States,Los Angeles,California,West,OFF-LA-10000081,Office Supplies,Labels,Avery 496...,22.5,6,0.0,10.8,June,6,2016
CA-2016-123512,2016-06-17,2016-06-19,First Class,Consumer,United States,Los Angeles,California,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914...,219.84,4,0.0,107.7216,June,6,2016
US-2017-167402,2017-01-13,2017-01-18,Second Class,Corporate,United States,Springfield,Missouri,Central,OFF-PA-10004983,Office Supplies,Paper,Xerox 23...,32.4,5,0.0,15.552,January,1,2017
US-2017-167402,2017-01-13,2017-01-18,Second Class,Corporate,United States,Springfield,Missouri,Central,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum M...,209.94,6,0.0,54.5844,January,1,2017
US-2017-167402,2017-01-13,2017-01-18,Second Class,Corporate,United States,Springfield,Missouri,Central,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless...,4164.05,5,0.0,83.281,January,1,2017
US-2017-167402,2017-01-13,2017-01-18,Second Class,Corporate,United States,Springfield,Missouri,Central,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases,...",212.94,3,0.0,53.235,January,1,2017
CA-2014-130449,2014-09-06,2014-09-09,First Class,Corporate,United States,San Francisco,California,West,FUR-FU-10001487,Furniture,Furnishings,Eldon Expressions Wo...,41.88,6,0.0,12.1452,September,9,2014
CA-2014-130449,2014-09-06,2014-09-09,First Class,Corporate,United States,San Francisco,California,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516...,58.48,8,0.0,27.4856,September,9,2014
CA-2015-141250,2015-01-19,2015-01-23,Standard Class,Consumer,United States,Texas City,Texas,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conferen...,102.438,1,0.3,-13.1706,January,1,2015
CA-2015-141250,2015-01-19,2015-01-23,Standard Class,Consumer,United States,Texas City,Texas,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67...,199.304,4,0.3,-8.5416,January,1,2015
CA-2014-145541,2014-12-14,2014-12-21,Standard Class,Consumer,United States,New York City,New York,East,TEC-MA-10001127,Technology,Machines,HP Designjet T520 In...,6999.96,4,0.0,2239.9872,December,12,2014
